id	date	kms	alti	lat_deg	lat_min	long_deg	long_min	Poids (g)	taille	id_couleur	couleur	id_matiere	matiere	id_origine	origine	id_pays	pays	post	objet	gps	lieu	contexte	depart	arrivee	annee	mois	jour	kms_cumule	kms_depart_vol_oiseau	kms_depart_corde	kms_etape_segments	kms_etape_cumule	lat_dec	long_dec	lat_rad	long_rad	long_x	lat_y
861	42131	45	7	42	3,283	35	2,73	0,68	20	7	Bleu Vert	3	Plastique	2	Artificiel	17	Turquie	0	Demi étoile en plastique	N 42°03,283' E 35°02,730'	Akliman, Turquie	fin de la quatre-voix 	Gerze	Akliman	2015	5	7	12513	3112,422522	3081,581493	31,0499003	NaN	42,05471667	35,0455	0,733992652	0,611658846	0	0
862	42132	65	116	41	52,675	34	33,052	2	29	10	Violet	3	Plastique	2	Artificiel	17	Turquie	0	Tube plastique violet 	N 41°52,675' E 34°33,052'	Zaviye, Turquie 	Montagnes russes	Akliman	Zaviye	2015	5	8	12578	3084,227854	3054,215785	45,38778241	NaN	41,87791667	34,55086667	0,730906912	0,603025873	0	0
863	42133	60	4	41	58,811	34	1,15	2,91	18	4	Jaune	2	Métallique	2	Artificiel	17	Turquie	0	Douille 9mm	N 41°58,811' E 34°01,150'	Abana, Turquie 	Montagnes russe V2	Zaviye	Abana	2015	5	9	12638	3039,690272	3010,957269	45,44431663	NaN	41,98018333	34,01916667	0,732691801	0,593745966	0	0
864	42134	10	8	41	58,767	34	1,427	0,54	49	4	Jaune	3	Plastique	2	Artificiel	17	Turquie	1	Bougie	N 41°58,767' E 34°01,427'	Port Abana, Turquie 	Pause forcée à cause des chiens	Abana	Abana	2015	5	10	12648	3040,069345	3011,325611	0,390339204	NaN	41,97945	34,02378333	0,732679002	0,593826542	0	0
865	42135	35	1289	41	47,048	34	5,276	1,37	18	14	Gris	2	Métallique	2	Artificiel	17	Turquie	0	Fragment de briquet 	N 41°47,048' E 34°05,276'	Route de Kastamonu, Turquie	De la mer à la neige en une journée 	Abana	Route-de-Kastamonu	2015	5	11	12683	3054,377119	3025,226416	22,36442287	NaN	41,78413333	34,08793333	0,729270086	0,594946169	0	0
866	42136	60	793	41	28,063	33	46,627	0,28	18	13	Blanc	7	Animale	1	Naturel	17	Turquie	0	Dent de chien	N 41°28,063' E 33°46,627'	Route de Kastamonu, Turquie	Après la montée	Route-de-Kastamonu	Route-de-Kastamonu	2015	5	12	12743	3046,932879	3017,994394	43,66228348	NaN	41,46771667	33,77711667	0,723747578	0,5895214	0	0
867	42137	50	792	41	13,127	33	28,22	4,54	20	2	Orange	6	Minérale	1	Naturel	17	Turquie	0	Pierre rose	N 41°13,127' E 33°28,22'	Akkaya, route d'Araç, Turquie	A petits pas	Route-de-Kastamonu	Akkaya	2015	5	13	12793	3036,649065	3008,002055	37,72127011	NaN	41,21878333	33,47033333	0,719402875	0,584167025	0	0
868	42138	75	264	41	13,381	32	43,137	1,85	50	14	Gris	2	Métallique	2	Artificiel	17	Turquie	0	Languette alu 	N 41°13,381' E 32°43,137'	Route de Karabük, Turquie 	Un repas offert dans les jardins de la mosquée	Akkaya	Route-de-Karabük	2015	5	14	12868	2980,508897	2953,418715	62,86350121	NaN	41,22301667	32,71895	0,719476761	0,571052923	0	0
869	42139	50	77	40	56,905	32	33,084	0,24	180	13	Blanc	7	Animale	1	Naturel	17	Turquie	0	Laine de mouton	N 40°56,905' E 32°33,084'	Eskipazar, Turquie 	Lessive dans la rivière	Route-de-Karabük	Eskipazar	2015	5	15	12918	2982,103823	2954,970208	33,61784214	NaN	40,94841667	32,5514	0,714684091	0,568128626	0	0
870	42140	45	992	40	46,268	31	59,302	1,51	15	3	Jaune Orangé	6	Minérale	2	Artificiel	17	Turquie	1	Cailloux peint 	N 40°46,268' E 31°59,302'	Yeniçağa, Turquie	Bivouac avec William (UK)	Eskipazar	Yeniçağa	2015	5	16	12963	2949,423683	2923,170813	51,30402248	NaN	40,77113333	31,98836667	0,711589915	0,558301849	0	0
871	42141	65	656	40	45,474	31	22,003	0,89	58	6	Vert	3	Plastique	2	Artificiel	17	Turquie	0	Sifflet 	N 40°45,474' E 31°22,003'	Route de Düzce, Turquie	Routine sur voix rapide 	Yeniçağa	Route-de-Düzce	2015	5	17	13028	2903,889637	2878,831935	52,39008045	NaN	40,7579	31,36671667	0,71135895	0,547452019	0	0
872	42142	75	26	40	46,184	30	36,707	0,93	31	17	Brun	7	Animale	1	Naturel	17	Turquie	0	Patte de tortue 	N 40°46,184' E 30°36,707'	Yeniormanköy, Turquie	L'orage passe 	Route-de-Düzce	Yeniormanköy	2015	5	18	13103	2847,160318	2823,540295	63,61175653	NaN	40,76973333	30,61178333	0,711565481	0,534275958	0	0
873	42143	85	12	40	46,694	29	39,779	2,96	30	16	Transparent	0	Mixte	2	Artificiel	17	Turquie	0	ampoule de phare de voiture	N 40°46,694' E 29°39,779'	Hereke, Turquie 	Voix rapide 	Yeniormanköy	Hereke	2015	5	19	13188	2776,246515	2754,345112	79,92334393	NaN	40,77823333	29,66298333	0,711713834	0,517716288	0	0
874	42144	85	89	41	1,985	28	58,914	1,05	12	4	Jaune	2	Métallique	2	Artificiel	17	Turquie	0	Objet laiton	N 41°01,985' E 28°58,914'	Beyoğlu, Istanbul, Turquie	Entrée à Istambul	Hereke	Istanbul	2015	5	20	13273	2712,386057	2691,95931	63,88676495	NaN	41,03308333	28,9819	0,716161801	0,505829151	0	0
875	42145	10	32	41	0,152	28	55,91	1,45	12	4	Jaune	2	Métallique	2	Artificiel	17	Turquie	1	Fermeture éclaire	N 41°00,152' E 28°55,910'	Koca Maustafa Paşa, Istanbul, Turquie	1er déménagement à Islambul 	Istanbul	Istanbul	2015	5	21	13283	2710,255125	2689,87641	5,403694023	NaN	41,00253333	28,93183333	0,715628604	0,504955324	0	0
876	42146	0	15	41	0,152	28	55,91	1,24	12	11	Rouge Violet	8	Verre	2	Artificiel	17	Turquie	0	Perle	N 41°00,152' E 28°55,910'	Fatih, İstanbul, Turquie	Journée boulot et petit déjeunerturque	Istanbul	Istanbul	2015	5	22	13283	2710,255125	2689,87641	0	NaN	41,00253333	28,93183333	0,715628604	0,504955324	0	0
877	42147	0	38	41	2,23	28	58,532	1,33	40	4	Jaune	0	Mixte	2	Artificiel	17	Turquie	0	Perles dorées	N 41°02,230' E 28°58,532'	Pasaj office	Rencontre avec Giorgio de PASAJ 	Istanbul	Istanbul	2015	5	23	13283	2711,701799	2691,290484	5,318600712	NaN	41,03716667	28,97553333	0,716233069	0,505718032	0	0
878	42148	10	41	41	2,23	28	58,532	1,14	17	7	Bleu Vert	3	Plastique	2	Artificiel	17	Turquie	0	Capuchon latex bleu	N 41°02,230' E 28°58,532'	Süslü Saksi, Taksim, Istanbul, Turquie	2ème déménagement 	Istanbul	Istanbul	2015	5	24	13293	2711,701799	2691,290484	0	NaN	41,03716667	28,97553333	0,716233069	0,505718032	0	0
879	42149	0	36	41	1,858	28	58,786	0,67	7	17	Brun	2	Métallique	2	Artificiel	17	Turquie	1	Petit écrou	N 41°01,858' E 28°58,786'	Atölye Istanbul, Istanbul, Turquie 	Rencontre avec le makerspace Atölye Istanbul 	Istanbul	Istanbul	2015	5	25	13293	2712,337427	2691,911777	0,775695089	NaN	41,03096667	28,97976667	0,716124859	0,505791918	0	0
880	42150	0	82	41	2,28	28	59,134	0,2	38	12	Rouge	3	Plastique	2	Artificiel	17	Turquie	0	Sabre	N 41°02,280' E 28°59,134'	Taksim Square, Istanbul, Turquie	Retrouvailles avec Roxana	Istanbul	Istanbul	2015	5	26	13293	2712,403418	2691,976279	0,921290708	NaN	41,038	28,98556667	0,716247613	0,505893147	0	0
881	42151	0	65	41	2,115	28	58,554	1	69	6	Vert	3	Plastique	2	Artificiel	17	Turquie	0	Cartouche d'encre verte	N 41°02,115' E 28°58,554'	Tarlabaşı, Istanbul, Turquie	Dernier repas avec Gurvan et Leila	Istanbul	Istanbul	2015	5	27	13293	2711,828356	2691,414187	0,866766532	NaN	41,03525	28,9759	0,716199617	0,505724432	0	0
882	42152	0	53	41	2,117	28	58,553	0,86	20	8	Bleu	3	Plastique	2	Artificiel	17	Turquie	0	Tête de canard	N 41°02,117' E 28°58,553'	Beyoğlu, Istanbul, Turquie	Modern Art Museum 	Istanbul	Istanbul	2015	5	28	13293	2711,825391	2691,411289	0,003962322	NaN	41,03528333	28,97588333	0,716200199	0,505724141	0	0
883	42153	0	65	41	1,941	28	58,693	2,22	154	17	Brun	7	Animale	2	Artificiel	17	Turquie	0	Bracelet	N 41°01,941' E 28°58,693'	Tepebaçi, Istanbul, turquie	Interview Atölye 	Istanbul	Istanbul	2015	5	29	13293	2712,150652	2691,729214	0,380490475	NaN	41,03235	28,97821667	0,716149002	0,505764865	0	0
884	42154	0	93	41	2,152	28	58,872	0,41	10	4	Jaune	2	Métallique	2	Artificiel	17	Turquie	0	Tour Eiffel 	N 41°02,152' E 28°58,872'	Taksim, Istanbul, Turquie	Promenade 	Istanbul	Istanbul	2015	5	30	13293	2712,189826	2691,767505	0,464377001	NaN	41,03586667	28,9812	0,71621038	0,505816934	0	0
885	42155	0	59	41	1,97	28	58,444	0,87	14	14	Gris	0	Mixte	2	Artificiel	17	Turquie	0	Mini-speaker	N 41°01,970' E 28°58,444'	Beyoğlu, Istanbul, Turquie	Recherche d'un vélo	Istanbul	Istanbul	2015	5	31	13293	2711,817534	2691,403609	0,687032793	NaN	41,03283333	28,97406667	0,716157438	0,505692434	0	0
886	42156	0	110	41	1,955	28	58,53	0,88	15	15	Noir	3	Plastique	2	Artificiel	17	Turquie	0	Objet caoutchouc noir	N 41°01,955' E 28°58,530'	Galataseray	RDV Aynur - RDV Zeynep	Istanbul	Istanbul	2015	6	1	13293	2711,936893	2691,520276	0,123432274	NaN	41,03258333	28,9755	0,716153075	0,50571745	0	0
887	42157	0	14	41	1,638	28	58,762	3,79	23	14	Gris	2	Métallique	2	Artificiel	17	Turquie	1	Maillon de bracelet de montre	N 41°01,638' E 28°58,762'	Beyoğlu, Istanbul, Turquie	Recherche velo	Istanbul	Istanbul	2015	6	2	13293	2712,497857	2692,068587	0,671256027	NaN	41,0273	28,97936667	0,716060863	0,505784936	0	0
888	42158	0	24	41	1,569	28	58,616	8,16	23	14	Gris	2	Métallique	2	Artificiel	17	Turquie	0	Inox	N 41°01,569' E 28°58,616'	Beyoğlu, Istanbul, Turquie	Atelier metal et interview	Istanbul	Istanbul	2015	6	3	13293	2712,376868	2691,950328	0,240936528	NaN	41,02615	28,97693333	0,716040792	0,505742467	0	0
889	42159	0	78	41	2,457	28	59,116	1,38	38	14	Gris	0	Mixte	2	Artificiel	17	Turquie	0	Broche	N 41°02,456' E 28°59,115'	Tarlabaşı, Istanbul, Turquie	Présentation Geocyclab à PASAJ	Istanbul	Istanbul	2015	6	4	13293	2712,228292	2691,805103	1,788476543	NaN	41,04095	28,98526667	0,716299101	0,505887911	0	0
890	42160	0	54	41	2,175	28	58,52	1,4	25	14	Gris	2	Métallique	2	Artificiel	17	Turquie	0	Fragment de clé	N 41°02,175' E 28°58,520'	Beyoğlu,Istambul, Turquie	Travail "à domicile"	Istanbul	Istanbul	2015	6	5	13293	2711,734461	2691,322409	0,98374548	NaN	41,03625	28,97533333	0,71621707	0,505714541	0	0
891	42161	0	53	41	1,559	28	58,423	3,34	42	3	Jaune Orangé	0	Mixte	2	Artificiel	17	Turquie	0	Fragment coupe ongle	N 41°01,559' E 28°58,423'	Beyoğlu,Istambul, Turquie	footage pour Geo magazine	Istanbul	Istanbul	2015	6	6	13293	2712,146738	2691,725388	1,149950953	NaN	41,02598333	28,97371667	0,716037883	0,505686325	0	0
892	42162	0	89	41	2,072	28	59,074	0,52	100	15	Noir	0	Mixte	2	Artificiel	17	Turquie	1	Perles noire	N 41°02,072' E 28°59,074'	Taksim, Istambul, Turquie	Elections parlementaires 	Istanbul	Istanbul	2015	6	7	13293	2712,50885	2692,079332	1,31648918	NaN	41,03453333	28,98456667	0,716187109	0,505875693	0	0
893	42163	0	4	40	59,558	29	1,42	0,16	11	14	Gris	3	Plastique	2	Artificiel	17	Turquie	0	D imprimé	N 40°59,558' E 29°01,420'	Kadıköy, Istanbul, Turquie	Visite Iskele47	Istanbul	Istanbul	2015	6	8	13293	2717,585789	2697,041518	5,699779818	NaN	40,99263333	29,02366667	0,715455816	0,506558116	0	0
894	42164	0	97	41	2,76	28	53,776	0,31	15	8	Bleu	3	Plastique	2	Artificiel	17	Turquie	1	Bouton	N 41°02,760' E 28°53,776'	Kocatepe, Istanbul, Turquie	Achat vélo, reunion Geo-mag 	Istanbul	Istanbul	2015	6	9	13293	2705,360089	2685,091429	12,22852081	NaN	41,046	28,89626667	0,71638724	0,504334569	0	0
895	42165	0	77	41	2,021	28	58,667	7,05	32	0	Mixte	0	Mixte	2	Artificiel	17	Turquie	0	Potentiomètre	N 41°02.021' E 28° 58,667'	Galatasaray,Istanbul	Speed et préparatif du départ	Istanbul	Istanbul	2015	6	10	13293	2712,049366	2691,630213	6,974525763	NaN	41,03368333	28,97778333	0,716172273	0,505757302	0	0
896	42166	0	59	41	2,14	28	58,534	0,14	25	11	Rouge Violet	3	Plastique	2	Artificiel	17	Turquie	0	Rose plastique	N 41°02,140' E 28°58,534'	Tarlabasi, Istanbul, Turquie	derniers préparatifs	Istanbul	Istanbul	2015	6	11	13293	2711,782016	2691,368891	0,288532866	NaN	41,03566667	28,97556667	0,716206889	0,505718614	0	0
897	42167	25	38	41	40,445	26	32,518	4,6	16	14	Gris	2	Métallique	2	Artificiel	18	Bulgarie	0	Vis	N 41°40,445' E 26°32,518'	Edirne, Turquie 	Bus et départ d'Istanbul	Istanbul	Edirne	2015	6	12	13318	2498,661504	2482,687423	215,2224911	NaN	41,67408333	26,54196667	0,727349353	0,463244317	0	0
898	42168	40	61	41	46,653	26	11,131	4,49	21	13	Blanc	6	Minérale	1	Naturel	18	Bulgarie	0	Pierre	N 41°46,653' E 26°11,131'	Svilengrad, Bulgarie	Welcome in Bulgaria 	Edirne	Svilengrad	2015	6	13	13358	2467,056212	2451,679917	31,74889943	NaN	41,77755	26,18551667	0,729155185	0,457023096	0	0
899	42169	10	57	41	46,661	26	11,101	1,27	15	17	Brun	6	Minérale	1	Naturel	18	Bulgarie	0	Pierre rose	N 41°46,661' E 26°11,101'	Svilengrad, Bulgarie 	Tournage checkpoint 014	Svilengrad	Svilengrad	2015	6	14	13368	2467,012491	2451,637012	0,044044615	NaN	41,77768333	26,18501667	0,729157512	0,457014369	0	0
900	42170	5	65	41	45,957	26	12,051	0,03	15	11	Rouge Violet	3	Plastique	2	Artificiel	18	Bulgarie	0	Ornement plastique rose	N 41°45,957' E 26°12,051'	Svilengrad, Bulgarie	Sam is back 	Svilengrad	Svilengrad	2015	6	15	13373	2468,771544	2453,363193	1,851552412	NaN	41,76595	26,20085	0,728952727	0,457290713	0	0
901	42171	5	53	41	46,497	26	11,338	1,56	15	14	Gris	2	Métallique	2	Artificiel	18	Bulgarie	1	DKNK métal 	N 41°46,497' E 26°11,338'	Svilengrad, Bulgarie	Bières et Orage	Svilengrad	Svilengrad	2015	6	16	13378	2467,441625	2452,058131	1,404932065	NaN	41,77495	26,18896667	0,729109807	0,45708331	0	0
902	42172	50	274	42	5,118	26	6,032	0,55	0	14	Gris	3	Plastique	2	Artificiel	18	Bulgarie	0	Capuchon plastique argenté 	N 42°05,118' E 26°06,032'	Glavan, Bulgarie	On s'enfonce en terre bulgare 	Svilengrad	Glavan	2015	6	17	13428	2445,59294	2430,613996	35,28617142	NaN	42,0853	26,10053333	0,734526431	0,455539858	0	0
903	42173	40	175	42	22,033	26	5,225	2,78	56	16	Transparent	0	Mixte	2	Artificiel	18	Bulgarie	0	Parfum 	N 42°22,033' E 26°05,225'	Mlekarevo, Bulgarie	Un Jour de pluie 	Glavan	Mlekarevo	2015	6	18	13468	2431,027705	2416,31448	31,37609508	NaN	42,36721667	26,08708333	0,739446801	0,455305112	0	0
904	42174	50	264	42	38,762	25	49,811	2,25	140	2	Orange	0	Mixte	2	Artificiel	18	Bulgarie	0	Collier	N 42°38,762' E 25°49,811'	Gurkovos, Bulgarie	Camping sur le lac 	Mlekarevo	Gurkovos	2015	6	19	13518	2398,824443	2384,687538	37,48930768	NaN	42,64603333	25,83018333	0,744313066	0,450821365	0	0
905	42175	70	152	43	4,625	25	33,728	1,3	38	3	Jaune Orangé	0	Mixte	2	Artificiel	18	Bulgarie	0	Circuit électronique 	N 43°04,625' E 25°33,728'	Ledenik, Bulgarie	On passe la montagne	Gurkovos	Ledenik	2015	6	20	13588	2359,222411	2345,773386	52,68979472	NaN	43,07708333	25,56213333	0,751836301	0,446143014	0	0
906	42176	15	303	43	5,293	25	25,54	1	28	1	Rouge Orangé	0	Mixte	2	Artificiel	18	Bulgarie	0	Bijoux 	N 43°05,293' E 25°25,540'	Balvan, Bulgarie	Été de merde 	Ledenik	Balvan	2015	6	21	13603	2348,575077	2335,307116	11,15498769	NaN	43,08821667	25,42566667	0,752030614	0,443761223	0	0
907	42177	35	278	43	2,92	25	5,157	0,31	21	17	Brun	1	Végétale	1	Naturel	18	Bulgarie	1	mini Pomme de pin 	N 43°02,920' E 25°05,157'	Sevlievo, Bulgarie	Arrivée chez Zoya et Stanimir (warmshower)	Balvan	Sevlievo	2015	6	22	13638	2325,088306	2312,213998	27,95201339	NaN	43,04866667	25,08595	0,751340337	0,437832054	0	0
908	42178	0	276	43	2,907	25	5,19	0,57	18	17	Brun	3	Plastique	2	Artificiel	18	Bulgarie	0	Capuchon cordon	N 43°02,907 E 25°05,190'	Sivlievo, Bulgarie	Travail	Sevlievo	Sevlievo	2015	6	23	13638	2325,138937	2312,263789	0,050786537	NaN	43,04845	25,0865	0,751336556	0,437841653	0	0
909	42179	0	198	43	1,284	25	6,203	1,45	29	17	Brun	2	Métallique	2	Artificiel	18	Bulgarie	0	Cuivre	N 43°01,284' E 25°06,203'	Sevlievo, Bulgarie	Visite de l'atelier de Stanimir	Sevlievo	Sevlievo	2015	6	24	13638	2327,611729	2314,695505	3,30698428	NaN	43,0214	25,10338333	0,750864445	0,438136322	0	0
910	42180	50	153	43	10,253	24	44,037	0,55	45	17	Brun	2	Métallique	2	Artificiel	18	Bulgarie	0	Douille de munition	N 43°10,253' E 24°44,037'	Lovech, Bulgarie 	Séparation jusqu'à Belgrade	Sevlievo	Lovech	2015	6	25	13688	2293,452307	2281,095843	34,30339301	NaN	43,17088333	24,73395	0,753473419	0,4316885	0	0
911	42181	65	31	43	33,623	24	55,722	0,73	32	3	Jaune Orangé	3	Plastique	2	Artificiel	18	Bulgarie	0	Bras de poupée 	N 43°33,623' E 24°55,722'	Novchene, Bulgarie	Vue sur tournesol 	Lovech	Novchene	2015	6	26	13753	2290,945011	2278,628985	46,095875	NaN	43,56038333	24,9287	0,76027147	0,435087526	0	0
912	42182	45	90	43	41,894	24	49,069	0,14	12	16	Transparent	0	Mixte	2	Artificiel	18	Bulgarie	0	LED	N 43°41,894' E 24°49,069'	Cherkovitsa, Bulgarie	Rencontre avec le Danube	Novchene	Cherkovitsa	2015	6	27	13798	2276,840726	2264,750535	17,74196367	NaN	43,69823333	24,81781667	0,762677405	0,433152248	0	0
913	42183	70	12	43	40,229	24	10,458	4,54	51	14	Gris	2	Métallique	2	Artificiel	18	Bulgarie	0	Clé	N 43°40,229' E 24°10,458'	Ostrov,Bulgarie	Rencontre avec la folle du village	Cherkovitsa	Ostrov	2015	6	28	13868	2230,132884	2218,770864	51,85239941	NaN	43,67048333	24,1743	0,762193076	0,421920773	0	0
914	42184	60	37	43	46,225	23	43,829	1,12	27	4	Jaune	2	Métallique	2	Artificiel	18	Bulgarie	0	Douille	N 43°46,225' E 23°43,829'	Kozloduy, Bulgarie	Sheten	Ostrov	Kozloduy	2015	6	29	13928	2192,905107	2182,102095	37,36779637	NaN	43,77041667	23,73048333	0,763937241	0,414174717	0	0
915	42185	0	34	43	46,565	23	43,826	0,2	14	12	Rouge	3	Plastique	2	Artificiel	18	Bulgarie	1	Plastique rouge	N 43°46,565' E 23°43,826'	Kozloduy, Bulgarie	Day off	Kozloduy	Kozloduy	2015	6	30	13928	2192,663793	2181,864343	0,630294875	NaN	43,77608333	23,73043333	0,764036142	0,414173845	0	0
916	42186	50	36	43	49,639	23	12,776	1,11	58	0	Mixte	3	Plastique	2	Artificiel	18	Bulgarie	0	Étiquette de radio cassette 	N 43°49,639, E 23 °12,776'	Lom, Bulgarie	Dîner avec couché de soleil sur le Danube	Kozloduy	Lom	2015	7	1	13978	2152,027299	2141,816672	41,93200141	NaN	43,82731667	23,21293333	0,764930332	0,405141774	0	0
917	42187	65	51	44	3,438	22	52,356	0,11	53	11	Rouge Violet	3	Plastique	2	Artificiel	18	Bulgarie	0	Plastique rose	N 44°03,438' E 22°52,356'	Kapitanovotsi, Bulgarie	Junkys de Vidin	Lom	Kapitanovtsi	2015	7	2	14043	2117,23273	2107,508958	37,37981568	NaN	44,0573	22,8726	0,768944295	0,399201841	0	0
918	42188	55	56	44	13,475	22	31,852	0,3	65	4	Jaune	3	Plastique	2	Artificiel	19	Serbie	0	Mini cuillère	N 44°13,475' E 22°31,852'	Negotin, Serbie	Bienvenu en Serbie	Kapitanovtsi	Negotin	2015	7	3	14098	2085,068573	2075,780876	33,01847563	NaN	44,22458333	22,53086667	0,771863938	0,393237475	0	0
919	42189	70	73	44	40,264	22	30,313	0,62	18	14	Gris	2	Métallique	2	Artificiel	19	Serbie	0	Munition	N 44°40,264' E 22°30,313'	Iron gate, Serbie	Sieste dans un jardin privé 	Negotin	Iron-gate	2015	7	4	14168	2065,847893	2056,814463	49,70241244	NaN	44,67106667	22,50521667	0,779656535	0,392789798	0	0
920	42190	75	126	44	34,416	22	1,072	0,86	20	14	Gris	2	Métallique	2	Artificiel	19	Serbie	1	Tube alu brisé	N 44°34,416' E 22°01,072'	Route de Dobra, tunnel n11, Serbie	Le Danube comme un lac sans fin 	Iron-gate	Route-de-Dobra	2015	7	5	14243	2033,269938	2024,656815	40,07541398	NaN	44,5736	22,01786667	0,777955422	0,384283943	0	0
921	42191	60	76	44	45,266	21	31,763	1,37	26	15	Noir	0	Mixte	2	Artificiel	19	Serbie	0	Axe de voiture jouet	N 44°45,266' E 21°31,763'	Vieliko Gradishtie, Serbie	Bain revigorant dans le Danube.	Route-de-Dobra	Vieliko-Gradishtie	2015	7	6	14303	1990,096365	1982,019904	43,56425552	NaN	44,75443333	21,52938333	0,781111557	0,375758308	0	0
922	42192	55	70	44	44,721	21	6,917	0,44	18	1	Rouge Orangé	3	Plastique	2	Artificiel	19	Serbie	0	Poisson Plastique	N 44°44,721' E 21°06,917'	Malo Bavaniste, Serbie	Guet-apens chez un pécheur 	Vieliko-Gradishtie	Malo-Bavaniste	2015	7	7	14358	1959,617323	1951,906004	32,72592468	NaN	44,74535	21,11528333	0,780953023	0,368530905	0	0
923	42193	80	123	44	48,977	20	27,63	2,51	36	14	Gris	2	Métallique	2	Artificiel	19	Serbie	0	Porte clé	N 44°48,977' E 20°27,630'	Belgrade	Canicule	Malo-Bavaniste	Belgrade	2015	7	8	14438	1908,25742	1901,136235	52,29305042	NaN	44,81628333	20,4605	0,782191042	0,35710279	0	0
924	42194	0	120	44	48,734	20	28,256	0,83	30	2	Orange	1	Végétale	2	Artificiel	19	Serbie	0	Tourillon	N 44°48,734' E 20°28,256'	Belgrade, Bulgarie	Boulot	Belgrade	Belgrade	2015	7	9	14438	1909,183626	1902,052074	0,938413932	NaN	44,81223333	20,47093333	0,782120356	0,357284886	0	0
925	42195	0	114	44	48,783	20	28,272	0,17	20	14	Gris	2	Métallique	2	Artificiel	19	Serbie	0	Languette fer	N 44°48,783' E 20°28,272'	Takovska, Belgrad, Serbie	Vernissage	Belgrade	Belgrade	2015	7	10	14438	1909,173236	1902,041801	0,093240036	NaN	44,81305	20,4712	0,78213461	0,35728954	0	0
926	42196	0	124	44	48,97	20	27,609	0,13	24	3	Jaune Orangé	2	Métallique	2	Artificiel	19	Serbie	0	Languette cuivre	N 44°48,970' E 20°27,609'	Trg republike, Belgrad, Serbie	Prolongation à Belgrad	Belgrade	Belgrade	2015	7	11	14438	1908,235694	1901,114752	0,938264615	NaN	44,81616667	20,46015	0,782189006	0,357096681	0	0
927	42197	0	115	44	48,915	20	27,365	0,65	6	14	Gris	2	Métallique	2	Artificiel	19	Serbie	0	Vis	N 44°48,915' E 20°27,365'	Carice Milice, Belgrad, Serbie	Day off	Belgrade	Belgrade	2015	7	12	14438	1907,967023	1900,849085	0,33667527	NaN	44,81525	20,45608333	0,782173007	0,357025705	0	0
928	42198	0	118	44	49,045	20	27,678	0,13	25	4	Jaune	3	Plastique	2	Artificiel	19	Serbie	0	Jouet plastique	N 44°49,045' E 20°27,678'	Dositejeva, Belgrad, Serbie	Day off 	Belgrade	Belgrade	2015	7	13	14438	1908,275018	1901,153636	0,476958363	NaN	44,81741667	20,4613	0,782210822	0,357116753	0	0
929	42199	0	123	44	48,799	20	28,225	0,09	17	14	Gris	2	Métallique	2	Artificiel	19	Serbie	0	Ressort	N 44°48,799' E 20°28,225'	Belgrade, Serbie	Day off 	Belgrade	Belgrade	2015	7	14	14438	1909,10508	1901,974408	0,851695985	NaN	44,81331667	20,47041667	0,782139264	0,357275868	0	0
930	42200	60	73	45	9,215	20	14,569	1,78	22	14	Gris	2	Métallique	2	Artificiel	19	Serbie	1	Objet métal	N 45°09,215' E 20°14,569'	Stari Slankamen, Serbie 	Départ de Belgrade 	Belgrade	Stari-Slankamen	2015	7	15	14498	1879,895769	1873,087181	41,86851494	NaN	45,15358333	20,24281667	0,788078033	0,353303502	0	0
931	42201	85	76	45	15,372	19	31,936	0,38	16	1	Rouge Orangé	3	Plastique	2	Artificiel	19	Serbie	0	Chaussure poupée	N 45°15,372' E 19°31,936'	Celarevo, Serbie	Canicule round 2	Stari-Slankamen	Celarevo	2015	7	16	14583	1823,437976	1817,224184	56,84127327	NaN	45,2562	19,53226667	0,78986903	0,340902076	0	0
932	42202	75	90	45	28,324	18	58,536	4,22	75	0	Mixte	0	Mixte	2	Artificiel	20	Hongrie	0	Super glue	N 45°28,324' E 18°58,536'	Dajl, Croatie 	Bienvenue en Croatie	Celarevo	Dajl	2015	7	17	14658	1774,688021	1768,959094	49,68799658	NaN	45,47206667	18,9756	0,793636611	0,331186418	0	0
933	42203	80	93	45	51,185	18	51,222	0,1	27	2	Orange	0	Mixte	2	Artificiel	20	Hongrie	0	Émerillon	N 45°51,185' E 18°51,222'	Batina, Croatie 	Une douche offerte dans un hôtel 	Dajl	Batina	2015	7	18	14738	1753,396937	1747,87161	43,42549381	NaN	45,85308333	18,8537	0,8002866	0,329058863	0	0
